5 STRING,mHSC-E,500,0.0000,1.0000,0.9324,0.2408
6 STRING,mHSC-E,500,0.0000,1.0000,0.9376,0.2971
7 STRING,mHSC-E,500,0.0000,1.0000,0.9395,0.3388
8 STRING,mHSC-E,500,0.0000,1.0000,0.9376,0.3637
9 STRING,mHSC-E,500,0.0000,1.0000,0.9319,0.2436
0 STRING,mHSC-E,1000,0.0000,1.0000,0.9341,0.3637
1 STRING,mHSC-E,1000,0.0000,1.0000,0.9350,0.3300
2 STRING,mHSC-E,1000,0.0000,1.0000,0.9315,0.3773
3 STRING,mHSC-E,1000,0.0000,1.0000,0.9325,0.3161
4 STRING,mHSC-E,1000,0.0000,1.0000,0.9285,0.4045
5 STRING,mHSC-E,1000,0.0000,1.0000,0.9367,0.4047
6 STRING,mHSC-E,1000,0.0000,1.0000,0.9311,0.3344
7 STRING,mHSC-E,1000,0.0000,1.0000,0.9286,0.2973
8 STRING,mHSC-E,1000,0.0000,1.0000,0.9313,0.3206
9 STRING,mHSC-E,1000,0.0000,1.0000,0.9330,0.3285
0 STRING,mHSC-GM,500,0.0000,1.0000,0.9330,0.4513
1 STRING,mHSC-GM,500,0.0000,1.0000,0.9249,0.3521
2 STRING,mHSC-GM,500,0.0000,1.0000,0.9238,0.3505
3 STRING,mHSC-GM,500,0.0000,1.0000,0.9249,0.3461
4 STRING,mHSC-GM,500,0.0000,1.0000,0.9266,0.3441
5 STRING,mHSC-GM,500,0.0000,1.0000,0.9266,0.3339
6 STRING,mHSC-GM,500,0.0000,1.0000,0.9317,0.3499
7 STRING,mHSC-GM,500,0.0000,1.0000,0.9283,0.3671
8 STRING,mHSC-GM,500,0.0000,1.0000,0.9222,0.3716
9 STRING,mHSC-GM,500,0.0000,1.0000,0.9306,0.3434
0 STRING,mHSC-GM,1000,0.0000,1.0000,0.9018,0.3035
1 STRING,mHSC-GM,1000,0.0000,1.0000,0.9099,0.3906
2 STRING,mHSC-GM,1000,0.0000,1.0000,0.9019,0.3348
3 STRING,mHSC-GM,1000,0.0000,1.0000,0.9015,0.3081
4 STRING,mHSC-GM,1000,0.0000,1.0000,0.8984,0.3547
5 STRING,mHSC-GM,1000,0.0000,1.0000,0.9035,0.3365
6 STRING,mHSC-GM,1000,0.0000,1.0000,0.9035,0.3385
7 STRING,mHSC-GM,1000,0.0000,1.0000,0.9028,0.3115
8 STRING,mHSC-GM,1000,0.0000,1.0000,0.9022,0.2993
9 STRING,mHSC-GM,1000,0.0000,1.0000,0.8964,0.2732
0 STRING,mHSC-L,500,0.0000,1.0000,0.9235,0.3651
1 STRING,mHSC-L,500,0.0000,1.0000,0.9227,0.3730
2 STRING,mHSC-L,500,0.0000,1.0000,0.9199,0.3536
3 STRING,mHSC-L,500,0.0000,1.0000,0.9217,0.3622
4 STRING,mHSC-L,500,0.0000,1.0000,0.9243,0.3818
5 STRING,mHSC-L,500,0.0000,1.0000,0.9200,0.5732
6 STRING,mHSC-L,500,0.0000,1.0000,0.9291,0.4945
7 STRING,mHSC-L,500,0.0000,1.0000,0.9154,0.3614
8 STRING,mHSC-L,500,0.0000,1.0000,0.9183,0.3562
9 STRING,mHSC-L,500,0.0000,1.0000,0.9245,0.5102
0 STRING,mHSC-L,1000,0.0000,1.0000,0.8964,0.3484
1 STRING,mHSC-L,1000,0.0000,1.0000,0.9018,0.3645
2 STRING,mHSC-L,1000,0.0000,1.0000,0.8831,0.2938
3 STRING,mHSC-L,1000,0.0000,1.0000,0.8924,0.3040
4 STRING,mHSC-L,1000,0.0000,1.0000,0.8929,0.3647
5 STRING,mHSC-L,1000,0.0000,1.0000,0.8862,0.3169
6 STRING,mHSC-L,1000,0.0000,1.0000,0.9026,0.3996
7 STRING,mHSC-L,1000,0.0000,1.0000,0.8890,0.3290
8 STRING,mHSC-L,1000,0.0000,1.0000,0.8845,0.3017
9 STRING,mHSC-L,1000,0.0000,1.0000,0.9013,0.4071
0 STRING,hESC,500,0.2000,1.0000,0.9508,0.3489
1 STRING,hESC,500,0.2000,1.0000,0.9524,0.3399
2 STRING,hESC,500,0.2000,1.0000,0.9529,0.3528
3 STRING,hESC,500,0.2000,1.0000,0.9510,0.3192
4 STRING,hESC,500,0.2000,1.0000,0.9512,0.3237
5 STRING,hESC,500,0.2000,1.0000,0.9512,0.3503
6 STRING,hESC,500,0.2000,1.0000,0.9522,0.3470
7 STRING,hESC,500,0.2000,1.0000,0.9476,0.2821
8 STRING,hESC,500,0.2000,1.0000,0.9515,0.3222
9 STRING,hESC,500,0.2000,1.0000,0.9480,0.3006
0 STRING,hESC,1000,0.2000,1.0000,0.9394,0.3445
1 STRING,hESC,1000,0.2000,1.0000,0.9392,0.3438
2 STRING,hESC,1000,0.2000,1.0000,0.9388,0.2914
3 STRING,hESC,1000,0.2000,1.0000,0.9393,0.3561
4 STRING,hESC,1000,0.2000,1.0000,0.9386,0.3193
5 STRING,hESC,1000,0.2000,1.0000,0.9381,0.3073
6 STRING,hESC,1000,0.2000,1.0000,0.9378,0.3118
7 STRING,hESC,1000,0.2000,1.0000,0.9370,0.2724
8 STRING,hESC,1000,0.2000,1.0000,0.9313,0.2545
9 STRING,hESC,1000,0.2000,1.0000,0.9386,0.3255
0 STRING,hHEP,500,0.2000,1.0000,0.9473,0.3627
1 STRING,hHEP,500,0.2000,1.0000,0.9484,0.3493
2 STRING,hHEP,500,0.2000,1.0000,0.9472,0.3445
3 STRING,hHEP,500,0.2000,1.0000,0.9479,0.3401
4 STRING,hHEP,500,0.2000,1.0000,0.9432,0.3256
5 STRING,hHEP,500,0.2000,1.0000,0.9454,0.3487
6 STRING,hHEP,500,0.2000,1.0000,0.9468,0.3640
7 STRING,hHEP,500,0.2000,1.0000,0.9492,0.3551
8 STRING,hHEP,500,0.2000,1.0000,0.9462,0.3354
9 STRING,hHEP,500,0.2000,1.0000,0.9455,0.3303
0 STRING,hHEP,1000,0.2000,1.0000,0.9361,0.3059
1 STRING,hHEP,1000,0.2000,1.0000,0.9414,0.3412
2 STRING,hHEP,1000,0.2000,1.0000,0.9426,0.3528
3 STRING,hHEP,1000,0.2000,1.0000,0.9436,0.3541
4 STRING,hHEP,1000,0.2000,1.0000,0.9407,0.3346
5 STRING,hHEP,1000,0.2000,1.0000,0.9455,0.3767
6 STRING,hHEP,1000,0.2000,1.0000,0.9385,0.3321
7 STRING,hHEP,1000,0.2000,1.0000,0.9427,0.3262
8 STRING,hHEP,1000,0.2000,1.0000,0.9405,0.3285
9 STRING,hHEP,1000,0.2000,1.0000,0.9391,0.3168
0 STRING,mDC,500,0.2000,1.0000,0.9345,0.3435
1 STRING,mDC,500,0.2000,1.0000,0.9367,0.3692
2 STRING,mDC,500,0.2000,1.0000,0.9368,0.3550
3 STRING,mDC,500,0.2000,1.0000,0.9379,0.4147
4 STRING,mDC,500,0.2000,1.0000,0.9374,0.4012
5 STRING,mDC,500,0.2000,1.0000,0.9388,0.4343
6 STRING,mDC,500,0.2000,1.0000,0.9366,0.3770
7 STRING,mDC,500,0.2000,1.0000,0.9357,0.3808
8 STRING,mDC,500,0.2000,1.0000,0.9357,0.3639
9 STRING,mDC,500,0.2000,1.0000,0.9402,0.4252
0 STRING,mDC,1000,0.2000,1.0000,0.9400,0.4200
1 STRING,mDC,1000,0.2000,1.0000,0.9344,0.4055
2 STRING,mDC,1000,0.2000,1.0000,0.9320,0.3334
3 STRING,mDC,1000,0.2000,1.0000,0.9365,0.3886
4 STRING,mDC,1000,0.2000,1.0000,0.9427,0.4487
5 STRING,mDC,1000,0.2000,1.0000,0.9421,0.4460
6 STRING,mDC,1000,0.2000,1.0000,0.9386,0.3873
7 STRING,mDC,1000,0.2000,1.0000,0.9420,0.4466
8 STRING,mDC,1000,0.2000,1.0000,0.9334,0.4039
9 STRING,mDC,1000,0.2000,1.0000,0.9276,0.3071
0 STRING,mESC,500,0.2000,1.0000,0.9580,0.3196
1 STRING,mESC,500,0.2000,1.0000,0.9605,0.3633
2 STRING,mESC,500,0.2000,1.0000,0.9587,0.3570
3 STRING,mESC,500,0.2000,1.0000,0.9602,0.3375
4 STRING,mESC,500,0.2000,1.0000,0.9596,0.3563
5 STRING,mESC,500,0.2000,1.0000,0.9599,0.3413
6 STRING,mESC,500,0.2000,1.0000,0.9602,0.3401
7 STRING,mESC,500,0.2000,1.0000,0.9604,0.3457
8 STRING,mESC,500,0.2000,1.0000,0.9615,0.3648
9 STRING,mESC,500,0.2000,1.0000,0.9615,0.3628
0 STRING,mESC,1000,0.2000,1.0000,0.9591,0.3453
1 STRING,mESC,1000,0.2000,1.0000,0.9563,0.3286
2 STRING,mESC,1000,0.2000,1.0000,0.9554,0.2915
3 STRING,mESC,1000,0.2000,1.0000,0.9599,0.3402
4 STRING,mESC,1000,0.2000,1.0000,0.9572,0.3144
5 STRING,mESC,1000,0.2000,1.0000,0.9574,0.3279
6 STRING,mESC,1000,0.2000,1.0000,0.9561,0.3098
7 STRING,mESC,1000,0.2000,1.0000,0.9573,0.3517
8 STRING,mESC,1000,0.2000,1.0000,0.9595,0.3654
9 STRING,mESC,1000,0.2000,1.0000,0.9578,0.3503
0 STRING,mHSC-E,500,0.2000,1.0000,0.9323,0.2561
1 STRING,mHSC-E,500,0.2000,1.0000,0.9326,0.2677
2 STRING,mHSC-E,500,0.2000,1.0000,0.9319,0.2523
3 STRING,mHSC-E,500,0.2000,1.0000,0.9414,0.4337
4 STRING,mHSC-E,500,0.2000,1.0000,0.9331,0.2922
5 STRING,mHSC-E,500,0.2000,1.0000,0.9422,0.3596
6 STRING,mHSC-E,500,0.2000,1.0000,0.9424,0.3952
7 STRING,mHSC-E,500,0.2000,1.0000,0.9363,0.2924
8 STRING,mHSC-E,500,0.2000,1.0000,0.9392,0.3304
9 STRING,mHSC-E,500,0.2000,1.0000,0.9320,0.2719
0 STRING,mHSC-E,1000,0.2000,1.0000,0.9320,0.3271
1 STRING,mHSC-E,1000,0.2000,1.0000,0.9309,0.2964
2 STRING,mHSC-E,1000,0.2000,1.0000,0.9292,0.3186
3 STRING,mHSC-E,1000,0.2000,1.0000,0.9323,0.3747
4 STRING,mHSC-E,1000,0.2000,1.0000,0.9310,0.3089
5 STRING,mHSC-E,1000,0.2000,1.0000,0.9315,0.3536
6 STRING,mHSC-E,1000,0.2000,1.0000,0.9287,0.2936
7 STRING,mHSC-E,1000,0.2000,1.0000,0.9320,0.3824
8 STRING,mHSC-E,1000,0.2000,1.0000,0.9289,0.2788
9 STRING,mHSC-E,1000,0.2000,1.0000,0.9302,0.3132
0 STRING,mHSC-GM,500,0.2000,1.0000,0.9258,0.3576
1 STRING,mHSC-GM,500,0.2000,1.0000,0.9286,0.3894
2 STRING,mHSC-GM,500,0.2000,1.0000,0.9262,0.3643
3 STRING,mHSC-GM,500,0.2000,1.0000,0.9313,0.3835
4 STRING,mHSC-GM,500,0.2000,1.0000,0.9250,0.3314
5 STRING,mHSC-GM,500,0.2000,1.0000,0.9285,0.3250
6 STRING,mHSC-GM,500,0.2000,1.0000,0.9246,0.3094
7 STRING,mHSC-GM,500,0.2000,1.0000,0.9241,0.3052
8 STRING,mHSC-GM,500,0.2000,1.0000,0.9244,0.3120
9 STRING,mHSC-GM,500,0.2000,1.0000,0.9273,0.3245
0 STRING,mHSC-GM,1000,0.2000,1.0000,0.9040,0.3061
1 STRING,mHSC-GM,1000,0.2000,1.0000,0.9041,0.3224
2 STRING,mHSC-GM,1000,0.2000,1.0000,0.9008,0.3071
3 STRING,mHSC-GM,1000,0.2000,1.0000,0.9097,0.3801
4 STRING,mHSC-GM,1000,0.2000,1.0000,0.9085,0.4075
5 STRING,mHSC-GM,1000,0.2000,1.0000,0.9048,0.3799
6 STRING,mHSC-GM,1000,0.2000,1.0000,0.9050,0.3224
7 STRING,mHSC-GM,1000,0.2000,1.0000,0.9030,0.3399
8 STRING,mHSC-GM,1000,0.2000,1.0000,0.9007,0.3847
9 STRING,mHSC-GM,1000,0.2000,1.0000,0.8927,0.2849
0 STRING,mHSC-L,500,0.2000,1.0000,0.9177,0.3713
1 STRING,mHSC-L,500,0.2000,1.0000,0.9224,0.4328
2 STRING,mHSC-L,500,0.2000,1.0000,0.9222,0.4392
3 STRING,mHSC-L,500,0.2000,1.0000,0.9282,0.4114
4 STRING,mHSC-L,500,0.2000,1.0000,0.9225,0.5196
5 STRING,mHSC-L,500,0.2000,1.0000,0.9278,0.3898
6 STRING,mHSC-L,500,0.2000,1.0000,0.9201,0.3569
7 STRING,mHSC-L,500,0.2000,1.0000,0.9178,0.3421
8 STRING,mHSC-L,500,0.2000,1.0000,0.9218,0.4073
9 STRING,mHSC-L,500,0.2000,1.0000,0.9210,0.3644
0 STRING,mHSC-L,1000,0.2000,1.0000,0.8887,0.3178
1 STRING,mHSC-L,1000,0.2000,1.0000,0.8797,0.2886
2 STRING,mHSC-L,1000,0.2000,1.0000,0.8975,0.4466
3 STRING,mHSC-L,1000,0.2000,1.0000,0.8946,0.4636
4 STRING,mHSC-L,1000,0.2000,1.0000,0.8942,0.4087
5 STRING,mHSC-L,1000,0.2000,1.0000,0.8839,0.3014
6 STRING,mHSC-L,1000,0.2000,1.0000,0.8943,0.3636
7 STRING,mHSC-L,1000,0.2000,1.0000,0.9023,0.3855
8 STRING,mHSC-L,1000,0.2000,1.0000,0.8950,0.3532
9 STRING,mHSC-L,1000,0.2000,1.0000,0.8857,0.2925
0 STRING,hESC,500,0.4000,1.0000,0.9487,0.3114
1 STRING,hESC,500,0.4000,1.0000,0.9533,0.3709
2 STRING,hESC,500,0.4000,1.0000,0.9538,0.3522
3 STRING,hESC,500,0.4000,1.0000,0.9553,0.4036
4 STRING,hESC,500,0.4000,1.0000,0.9525,0.3607
5 STRING,hESC,500,0.4000,1.0000,0.9482,0.2987
6 STRING,hESC,500,0.4000,1.0000,0.9526,0.3468
7 STRING,hESC,500,0.4000,1.0000,0.9535,0.3613
8 STRING,hESC,500,0.4000,1.0000,0.9528,0.3749
9 STRING,hESC,500,0.4000,1.0000,0.9507,0.3385
0 STRING,hESC,1000,0.4000,1.0000,0.9376,0.3171
1 STRING,hESC,1000,0.4000,1.0000,0.9360,0.3063
2 STRING,hESC,1000,0.4000,1.0000,0.9368,0.3280
3 STRING,hESC,1000,0.4000,1.0000,0.9364,0.3036
4 STRING,hESC,1000,0.4000,1.0000,0.9357,0.3229
5 STRING,hESC,1000,0.4000,1.0000,0.9367,0.2772
6 STRING,hESC,1000,0.4000,1.0000,0.9376,0.3127
7 STRING,hESC,1000,0.4000,1.0000,0.9369,0.3130
8 STRING,hESC,1000,0.4000,1.0000,0.9391,0.3428
9 STRING,hESC,1000,0.4000,1.0000,0.9381,0.3484
0 STRING,hHEP,500,0.4000,1.0000,0.9427,0.3383
1 STRING,hHEP,500,0.4000,1.0000,0.9450,0.3583
2 STRING,hHEP,500,0.4000,1.0000,0.9480,0.3620
3 STRING,hHEP,500,0.4000,1.0000,0.9487,0.3672
4 STRING,hHEP,500,0.4000,1.0000,0.9465,0.3341
5 STRING,hHEP,500,0.4000,1.0000,0.9463,0.3664
6 STRING,hHEP,500,0.4000,1.0000,0.9432,0.3422
7 STRING,hHEP,500,0.4000,1.0000,0.9438,0.3429
8 STRING,hHEP,500,0.4000,1.0000,0.9448,0.3411
9 STRING,hHEP,500,0.4000,1.0000,0.9453,0.3509
0 STRING,hHEP,1000,0.4000,1.0000,0.9343,0.2738
1 STRING,hHEP,1000,0.4000,1.0000,0.9364,0.3100
2 STRING,hHEP,1000,0.4000,1.0000,0.9413,0.3465
3 STRING,hHEP,1000,0.4000,1.0000,0.9414,0.3446
4 STRING,hHEP,1000,0.4000,1.0000,0.9433,0.3463
5 STRING,hHEP,1000,0.4000,1.0000,0.9426,0.3251
6 STRING,hHEP,1000,0.4000,1.0000,0.9419,0.3629
7 STRING,hHEP,1000,0.4000,1.0000,0.9430,0.3532
8 STRING,hHEP,1000,0.4000,1.0000,0.9404,0.3458
9 STRING,hHEP,1000,0.4000,1.0000,0.9419,0.3285
0 STRING,mDC,500,0.4000,1.0000,0.9462,0.4503
1 STRING,mDC,500,0.4000,1.0000,0.9434,0.4575
2 STRING,mDC,500,0.4000,1.0000,0.9358,0.3885
3 STRING,mDC,500,0.4000,1.0000,0.9410,0.4097
4 STRING,mDC,500,0.4000,1.0000,0.9403,0.4507
5 STRING,mDC,500,0.4000,1.0000,0.9375,0.4056
6 STRING,mDC,500,0.4000,1.0000,0.9397,0.4214
7 STRING,mDC,500,0.4000,1.0000,0.9448,0.4176
8 STRING,mDC,500,0.4000,1.0000,0.9440,0.4325
9 STRING,mDC,500,0.4000,1.0000,0.9342,0.3741
0 STRING,mDC,1000,0.4000,1.0000,0.9388,0.4216
1 STRING,mDC,1000,0.4000,1.0000,0.9375,0.3888
2 STRING,mDC,1000,0.4000,1.0000,0.9303,0.3318
3 STRING,mDC,1000,0.4000,1.0000,0.9294,0.3444
4 STRING,mDC,1000,0.4000,1.0000,0.9329,0.3841
5 STRING,mDC,1000,0.4000,1.0000,0.9286,0.3070
6 STRING,mDC,1000,0.4000,1.0000,0.9364,0.4181
7 STRING,mDC,1000,0.4000,1.0000,0.9317,0.3486
8 STRING,mDC,1000,0.4000,1.0000,0.9346,0.3941
9 STRING,mDC,1000,0.4000,1.0000,0.9312,0.3586
0 STRING,mESC,500,0.4000,1.0000,0.9614,0.3694
1 STRING,mESC,500,0.4000,1.0000,0.9611,0.3572
2 STRING,mESC,500,0.4000,1.0000,0.9618,0.3713
3 STRING,mESC,500,0.4000,1.0000,0.9590,0.3573
4 STRING,mESC,500,0.4000,1.0000,0.9617,0.3814
5 STRING,mESC,500,0.4000,1.0000,0.9595,0.3409
6 STRING,mESC,500,0.4000,1.0000,0.9595,0.3390
7 STRING,mESC,500,0.4000,1.0000,0.9605,0.3653
8 STRING,mESC,500,0.4000,1.0000,0.9606,0.3467
9 STRING,mESC,500,0.4000,1.0000,0.9603,0.3484
0 STRING,mESC,1000,0.4000,1.0000,0.9557,0.3045
1 STRING,mESC,1000,0.4000,1.0000,0.9598,0.3485
2 STRING,mESC,1000,0.4000,1.0000,0.9602,0.3582
3 STRING,mESC,1000,0.4000,1.0000,0.9574,0.3303
4 STRING,mESC,1000,0.4000,1.0000,0.9569,0.3017
5 STRING,mESC,1000,0.4000,1.0000,0.9521,0.2590
6 STRING,mESC,1000,0.4000,1.0000,0.9592,0.3514
7 STRING,mESC,1000,0.4000,1.0000,0.9585,0.3728
8 STRING,mESC,1000,0.4000,1.0000,0.9587,0.3586
9 STRING,mESC,1000,0.4000,1.0000,0.9583,0.3470
0 STRING,mHSC-E,500,0.4000,1.0000,0.9404,0.3565
1 STRING,mHSC-E,500,0.4000,1.0000,0.9305,0.2544
2 STRING,mHSC-E,500,0.4000,1.0000,0.9387,0.3212
3 STRING,mHSC-E,500,0.4000,1.0000,0.9377,0.3176
4 STRING,mHSC-E,500,0.4000,1.0000,0.9401,0.3656
5 STRING,mHSC-E,500,0.4000,1.0000,0.9412,0.3460
6 STRING,mHSC-E,500,0.4000,1.0000,0.9362,0.2916
7 STRING,mHSC-E,500,0.4000,1.0000,0.9417,0.3547
8 STRING,mHSC-E,500,0.4000,1.0000,0.9400,0.3255
9 STRING,mHSC-E,500,0.4000,1.0000,0.9373,0.3072
0 STRING,mHSC-E,1000,0.4000,1.0000,0.9314,0.3825
1 STRING,mHSC-E,1000,0.4000,1.0000,0.9298,0.3342
2 STRING,mHSC-E,1000,0.4000,1.0000,0.9297,0.3402
3 STRING,mHSC-E,1000,0.4000,1.0000,0.9330,0.3420
4 STRING,mHSC-E,1000,0.4000,1.0000,0.9306,0.3374
5 STRING,mHSC-E,1000,0.4000,1.0000,0.9302,0.3109
6 STRING,mHSC-E,1000,0.4000,1.0000,0.9318,0.3560
7 STRING,mHSC-E,1000,0.4000,1.0000,0.9330,0.3629
8 STRING,mHSC-E,1000,0.4000,1.0000,0.9276,0.2962
9 STRING,mHSC-E,1000,0.4000,1.0000,0.9277,0.2981
0 STRING,mHSC-GM,500,0.4000,1.0000,0.9309,0.3945
1 STRING,mHSC-GM,500,0.4000,1.0000,0.9269,0.3758
2 STRING,mHSC-GM,500,0.4000,1.0000,0.9353,0.4700
3 STRING,mHSC-GM,500,0.4000,1.0000,0.9287,0.3150
4 STRING,mHSC-GM,500,0.4000,1.0000,0.9258,0.4030
5 STRING,mHSC-GM,500,0.4000,1.0000,0.9263,0.3417
6 STRING,mHSC-GM,500,0.4000,1.0000,0.9282,0.3288
7 STRING,mHSC-GM,500,0.4000,1.0000,0.9289,0.4186
8 STRING,mHSC-GM,500,0.4000,1.0000,0.9268,0.3553
9 STRING,mHSC-GM,500,0.4000,1.0000,0.9251,0.3633
0 STRING,mHSC-GM,1000,0.4000,1.0000,0.9029,0.3505
1 STRING,mHSC-GM,1000,0.4000,1.0000,0.9024,0.3203
2 STRING,mHSC-GM,1000,0.4000,1.0000,0.9006,0.3584
3 STRING,mHSC-GM,1000,0.4000,1.0000,0.8959,0.2850
4 STRING,mHSC-GM,1000,0.4000,1.0000,0.8984,0.3205
5 STRING,mHSC-GM,1000,0.4000,1.0000,0.9035,0.3749
6 STRING,mHSC-GM,1000,0.4000,1.0000,0.8977,0.4113
7 STRING,mHSC-GM,1000,0.4000,1.0000,0.9035,0.3745
8 STRING,mHSC-GM,1000,0.4000,1.0000,0.9015,0.3763
