4,Specific,hESC,500,0.2000,1.0000,0.8564,0.5726
5,Specific,hESC,500,0.2000,1.0000,0.8562,0.5696
6,Specific,hESC,500,0.2000,1.0000,0.8528,0.5659
7,Specific,hESC,500,0.2000,1.0000,0.8553,0.5670
8,Specific,hESC,500,0.2000,1.0000,0.8549,0.5653
9,Specific,hESC,500,0.2000,1.0000,0.8514,0.5636
0,Specific,hESC,1000,0.2000,1.0000,0.8545,0.5741
1,Specific,hESC,1000,0.2000,1.0000,0.8468,0.5599
2,Specific,hESC,1000,0.2000,1.0000,0.8483,0.5595
3,Specific,hESC,1000,0.2000,1.0000,0.8470,0.5601
4,Specific,hESC,1000,0.2000,1.0000,0.8454,0.5595
5,Specific,hESC,1000,0.2000,1.0000,0.8464,0.5629
6,Specific,hESC,1000,0.2000,1.0000,0.8524,0.5702
7,Specific,hESC,1000,0.2000,1.0000,0.8486,0.5638
8,Specific,hESC,1000,0.2000,1.0000,0.8459,0.5587
9,Specific,hESC,1000,0.2000,1.0000,0.8490,0.5655
0,Non-Specific,hESC,500,0.2000,1.0000,0.8477,0.0902
1,Non-Specific,hESC,500,0.2000,1.0000,0.8325,0.0806
2,Non-Specific,hESC,500,0.2000,1.0000,0.8436,0.0869
3,Non-Specific,hESC,500,0.2000,1.0000,0.8552,0.0942
4,Non-Specific,hESC,500,0.2000,1.0000,0.8463,0.0910
5,Non-Specific,hESC,500,0.2000,1.0000,0.8390,0.0826
6,Non-Specific,hESC,500,0.2000,1.0000,0.8383,0.0820
7,Non-Specific,hESC,500,0.2000,1.0000,0.8455,0.0873
8,Non-Specific,hESC,500,0.2000,1.0000,0.8420,0.0871
9,Non-Specific,hESC,500,0.2000,1.0000,0.8367,0.0847
0,Non-Specific,hESC,1000,0.2000,1.0000,0.8406,0.0804
1,Non-Specific,hESC,1000,0.2000,1.0000,0.8365,0.0773
2,Non-Specific,hESC,1000,0.2000,1.0000,0.8319,0.0856
3,Non-Specific,hESC,1000,0.2000,1.0000,0.8333,0.0860
4,Non-Specific,hESC,1000,0.2000,1.0000,0.8419,0.0862
5,Non-Specific,hESC,1000,0.2000,1.0000,0.8295,0.0782
6,Non-Specific,hESC,1000,0.2000,1.0000,0.8391,0.0858
7,Non-Specific,hESC,1000,0.2000,1.0000,0.8430,0.0817
8,Non-Specific,hESC,1000,0.2000,1.0000,0.8351,0.0849
9,Non-Specific,hESC,1000,0.2000,1.0000,0.8280,0.0839
0,STRING,hESC,500,0.4000,1.0000,0.9527,0.3793
1,STRING,hESC,500,0.4000,1.0000,0.9512,0.3200
